2017-11-11 06:19:01 INFO  Main:12 - Starting BankDriver
2017-11-11 17:13:09 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:13:09 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:13:09 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:13:09 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:13:09 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:13:09 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:13:09 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:13:09 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:13:09 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 17:13:09 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 17:13:09 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 17:13:09 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:13:09 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:13:09 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:13:09 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:13:09 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:13:09 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:13:09 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:13:09 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:13:09 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:13:09 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:13:09 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:13:09 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:13:09 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:13:09 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:13:09 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:13:09 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:13:09 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:13:09 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:13:09 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:13:09 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:13:09 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:13:09 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:13:09 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:15:11 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 17:15:11 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 17:15:11 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 17:15:11 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:15:11 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:15:11 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:15:11 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:15:11 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:15:11 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:15:11 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:15:11 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:15:11 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 17:15:11 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 17:15:11 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 17:15:11 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:15:11 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:15:11 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:15:11 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:15:11 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:15:11 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:15:11 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:15:11 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:15:11 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:15:11 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:15:11 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:15:11 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:15:11 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:15:11 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:15:11 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:15:11 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:15:11 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:15:11 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:15:11 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:15:11 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:15:11 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:15:11 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:15:11 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:16:37 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:16:37 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:16:37 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:16:37 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:16:37 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:16:37 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:16:37 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:16:37 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:16:37 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 17:16:37 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 17:16:37 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 17:16:37 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:16:37 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:16:37 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:16:37 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:16:37 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:16:37 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:16:37 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:16:37 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:16:37 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:16:37 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:16:37 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:16:37 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:16:37 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:16:37 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:16:37 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:16:37 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:16:37 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:16:37 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:16:37 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:16:37 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:21:10 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:21:10 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:21:10 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:21:10 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:21:10 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:21:10 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:21:10 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:21:10 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:21:10 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 17:21:10 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 17:21:10 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 17:21:10 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:21:10 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:21:10 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:21:10 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:21:10 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:21:10 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:21:10 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:21:10 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:21:10 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:21:10 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:21:10 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:21:10 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:21:10 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:21:10 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:21:10 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:21:10 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:21:10 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:21:10 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:21:10 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:21:10 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:21:10 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:21:10 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:21:10 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:22:31 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:22:31 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:22:31 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:22:31 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:22:31 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:22:31 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:22:31 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:22:31 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:22:31 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 17:22:31 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 17:22:31 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 17:22:31 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:22:31 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:22:31 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:22:31 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:22:31 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:22:31 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:22:31 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:22:31 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:22:31 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:22:31 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:22:31 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:22:31 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:22:31 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:22:31 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:22:31 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:22:31 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:22:31 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:22:31 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:22:31 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:22:31 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:22:31 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:22:31 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:22:31 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:17 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:17 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:17 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:17 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:17 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:17 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:17 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:17 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:17 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 17:24:17 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 17:24:17 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 17:24:17 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:17 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:17 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:17 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:17 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:17 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:17 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:17 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:17 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:17 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:17 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:17 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:17 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:17 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:17 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:17 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:17 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:17 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:17 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:17 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:17 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:17 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:17 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:39 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:39 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:39 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:39 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:39 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:39 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:39 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:39 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:40 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 17:24:40 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 17:24:40 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 17:24:40 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:40 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:40 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:40 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:40 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:40 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:40 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:40 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:40 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:40 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:40 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:40 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:40 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:40 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:40 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:40 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:40 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:40 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:40 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:24:40 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:24:40 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:24:40 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:24:40 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 18:44:58 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 18:44:58 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 18:44:58 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 18:44:58 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 18:44:58 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 18:44:58 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 18:44:58 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 18:44:58 INFO  GLOBAL:16 - Main: Starting BankDriver
2017-11-11 18:44:58 INFO  GLOBAL:37 - BankDriver: In Start Menu
2017-11-11 18:58:18 INFO  GLOBAL:135 - BankDriver: New Customer mjsnee created.
2017-11-11 18:58:18 INFO  GLOBAL:137 - BankDriver: New Account 11111112 created.
2017-11-11 18:58:18 INFO  GLOBAL:139 - BankDriver: mjsnee opened Account 11111112.
2017-11-11 18:58:18 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 18:58:18 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 18:58:18 INFO  GLOBAL:37 - BankDriver: In Start Menu
2017-11-11 18:58:40 INFO  GLOBAL:37 - BankDriver: In Start Menu
2017-11-11 18:58:53 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 18:58:53 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 18:58:53 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 18:58:53 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 18:58:53 INFO  GLOBAL:16 - Main: Starting BankDriver
2017-11-11 18:58:53 INFO  GLOBAL:37 - BankDriver: In Start Menu
2017-11-11 20:02:50 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:02:50 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:02:50 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:02:50 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 20:02:50 INFO  GLOBAL:16 - Main: Starting BankDriver
2017-11-11 20:02:50 INFO  GLOBAL:37 - BankDriver: In Start Menu
2017-11-11 20:03:48 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:03:48 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:03:48 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:03:48 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 20:03:48 INFO  GLOBAL:16 - Main: Starting BankDriver
2017-11-11 20:03:48 INFO  GLOBAL:37 - BankDriver: In Start Menu
2017-11-11 20:04:17 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:04:17 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:04:17 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:04:17 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 20:04:17 INFO  GLOBAL:16 - Main: Starting BankDriver
2017-11-11 20:04:17 INFO  GLOBAL:37 - BankDriver: In Start Menu
2017-11-11 20:39:19 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:39:19 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:39:19 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:39:19 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 20:39:19 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:39:19 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:39:19 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:39:19 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 20:39:19 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 20:39:19 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 20:39:19 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 20:39:20 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:39:20 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:39:20 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:39:20 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 20:39:20 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:39:20 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:39:20 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:39:20 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:39:20 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:39:20 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:39:20 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 20:39:20 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:39:20 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:39:20 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:39:20 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 20:39:20 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:39:20 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:39:20 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:39:20 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 20:39:20 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:39:20 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:39:20 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:39:20 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 20:50:34 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:50:34 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:50:34 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:50:34 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 20:50:34 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:50:34 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:50:34 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:50:34 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 20:50:34 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 20:50:34 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 20:50:34 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 20:50:34 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:50:34 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:50:34 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:50:34 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 20:50:34 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:50:34 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:50:34 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:50:34 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 20:50:34 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 20:50:34 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 20:50:34 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
